"","Close","Company"
"191",2925.24403208586,"Google Prediction"
"192",2881.78162397003,"Google Prediction"
"193",2926.69441100385,"Google Prediction"
"194",2889.1756570527,"Google Prediction"
"195",2844.22038259933,"Google Prediction"
"196",2842.68172307396,"Google Prediction"
"197",2874.87430537539,"Google Prediction"
"198",2931.57342337631,"Google Prediction"
"199",2944.81657007538,"Google Prediction"
"200",2956.86106100859,"Google Prediction"
"201",2922.27718626424,"Google Prediction"
"202",2923.84537429481,"Google Prediction"
"203",2919.6661170953,"Google Prediction"
"204",2894.74436119987,"Google Prediction"
"205",2890.91194944719,"Google Prediction"
"206",2885.49350736053,"Google Prediction"
"207",2745.19153820857,"Google Prediction"
"208",2755.10035509466,"Google Prediction"
"209",2739.6748021596,"Google Prediction"
"210",2754.00077110603,"Google Prediction"
"211",2792.08405772905,"Google Prediction"
"212",2832.76454003534,"Google Prediction"
"213",2787.59239062175,"Google Prediction"
"214",2798.91258726594,"Google Prediction"
"215",2726.31364483751,"Google Prediction"
"216",2724.00802067039,"Google Prediction"
"217",2682.74366606784,"Google Prediction"
"218",2610.31928622555,"Google Prediction"
"219",2590.85270412085,"Google Prediction"
"220",2543.13704588867,"Google Prediction"
"221",2586.95825193645,"Google Prediction"
"222",2594.56034605147,"Google Prediction"
"223",2658.7645290575,"Google Prediction"
"224",2701.61475399336,"Google Prediction"
"225",2730.03379671796,"Google Prediction"
"226",2910.40625566732,"Google Prediction"
"227",2850.24894093399,"Google Prediction"
"228",2835.10658926294,"Google Prediction"
"229",2771.02090169686,"Google Prediction"
"230",2770.97201637191,"Google Prediction"
"231",2824.43343374037,"Google Prediction"
"232",2774.49282440572,"Google Prediction"
"233",2681.43820082294,"Google Prediction"
"234",2709.84809551683,"Google Prediction"
"235",2727.78843462433,"Google Prediction"
"236",2743.68548035358,"Google Prediction"
"237",2654.38133339156,"Google Prediction"
"238",2618.0065681437,"Google Prediction"
"239",2590.86979142636,"Google Prediction"
"240",2566.52573045253,"Google Prediction"
"241",2644.25513069511,"Google Prediction"
"242",2688.28218931409,"Google Prediction"
"243",2698.68493020013,"Google Prediction"
"244",2691.61825264241,"Google Prediction"
"245",2697.27473839199,"Google Prediction"
"246",2693.28923827616,"Google Prediction"
"247",2645.41054124159,"Google Prediction"
"248",2537.44571034767,"Google Prediction"
"249",2567.07058059201,"Google Prediction"
"250",2671.44164670778,"Google Prediction"
"251",2662.23736526514,"Google Prediction"
"252",2619.21216772464,"Google Prediction"
