"","Close","Company"
"203",344.099893085898,"Facebook Prediction"
"204",335.423584817821,"Facebook Prediction"
"205",337.669384521117,"Facebook Prediction"
"206",334.821162227246,"Facebook Prediction"
"207",323.022993762642,"Facebook Prediction"
"208",331.663961880486,"Facebook Prediction"
"209",331.150685838631,"Facebook Prediction"
"210",323.455120421623,"Facebook Prediction"
"211",333.040965576931,"Facebook Prediction"
"212",331.665108812944,"Facebook Prediction"
"213",325.3794103111,"Facebook Prediction"
"214",331.049830669312,"Facebook Prediction"
"215",316.241675064425,"Facebook Prediction"
"216",319.837711367967,"Facebook Prediction"
"217",316.3819831756,"Facebook Prediction"
"218",301.598524071085,"Facebook Prediction"
"219",303.398972823436,"Facebook Prediction"
"220",299.550225560789,"Facebook Prediction"
"221",291.730614196715,"Facebook Prediction"
"222",294.587827542128,"Facebook Prediction"
"223",300.201188176148,"Facebook Prediction"
"224",312.095090278041,"Facebook Prediction"
"225",317.431603724782,"Facebook Prediction"
"226",313.636315301714,"Facebook Prediction"
"227",213.171380198171,"Facebook Prediction"
"228",228.164111307757,"Facebook Prediction"
"229",215.808417809097,"Facebook Prediction"
"230",210.902348992172,"Facebook Prediction"
"231",223.497111064364,"Facebook Prediction"
"232",226.680465504,"Facebook Prediction"
"233",217.699728454862,"Facebook Prediction"
"234",216.652064474107,"Facebook Prediction"
"235",218.165912589835,"Facebook Prediction"
"236",215.017911274544,"Facebook Prediction"
"237",207.90834301801,"Facebook Prediction"
"238",206.000866795749,"Facebook Prediction"
"239",202.457585541719,"Facebook Prediction"
"240",197.886186556686,"Facebook Prediction"
"241",206.245359899981,"Facebook Prediction"
"242",210.052352320117,"Facebook Prediction"
"243",211.500262566504,"Facebook Prediction"
"244",204.929762852308,"Facebook Prediction"
"245",208.688064252648,"Facebook Prediction"
"246",203.80982726885,"Facebook Prediction"
"247",201.295970616244,"Facebook Prediction"
"248",187.347645593181,"Facebook Prediction"
"249",191.893501023383,"Facebook Prediction"
"250",199.034604047571,"Facebook Prediction"
"251",196.505928846281,"Facebook Prediction"
"252",188.174423340152,"Facebook Prediction"
